"debateID","speakersN","congress","session","weekday","day","month","year","title","date"
3004,12,108,1,"Wednesday",5,"November",2003,"rural utilities service broadband loan program","2003-11-05"
3005,10,108,2,"Wednesday",4,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003","2004-02-04"
3006,22,108,2,"Thursday",5,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003","2004-02-05"
3007,5,108,2,"Friday",6,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003","2004-02-06"
3008,9,108,2,"Monday",9,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003","2004-02-09"
3009,8,108,2,"Tuesday",10,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003","2004-02-10"
3010,27,108,2,"Wednesday",11,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003","2004-02-11"
3011,44,108,2,"Thursday",12,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003","2004-02-12"
3012,7,108,2,"Tuesday",10,"February",2004,"safe, accountable, flexible, and efficient transportation equity act of 2003--continued","2004-02-10"
3013,14,108,2,"Wednesday",7,"April",2004,"safe act","2004-04-07"
3014,6,108,2,"Tuesday",3,"February",2004,"safe transportation equity act of 2003--continued","2004-02-03"
3015,11,108,2,"Monday",2,"February",2004,"safe transportation equity act of 2003--motion to proceed","2004-02-02"
3016,10,108,2,"Thursday",22,"April",2004,"scott campbell, stephanie roper, wendy preston, louarna gillis, and nila lynn crime victims' rights act","2004-04-22"
3017,44,108,2,"Thursday",11,"March",2004,"senate","2004-03-11"
3018,13,108,2,"Thursday",17,"June",2004,"senate","2004-06-17"
3019,6,108,2,"Thursday",22,"July",2004,"senate","2004-07-22"
3020,12,108,2,"Friday",19,"November",2004,"senate","2004-11-19"
3021,6,108,1,"Wednesday",5,"November",2003,"senate intelligence committee","2003-11-05"
3022,5,108,1,"Monday",13,"January",2003,"senate reorganization","2003-01-13"
3023,9,108,1,"Friday",26,"September",2003,"small business administration 50th anniversary reauthorization act of 2003","2003-09-26"
3024,5,108,2,"Friday",2,"April",2004,"standards development organization advancement act of 2003","2004-04-02"
3025,12,108,2,"Saturday",20,"November",2004,"statement describing provisions of division k of h.r. 4818 filed by senator olympia j. snowe","2004-11-20"
3026,5,108,2,"Tuesday",5,"October",2004,"statement of intention on s. 2796","2004-10-05"
3027,5,108,1,"Tuesday",21,"October",2003,"statement on introduced bills and joint resolutions","2003-10-21"
3028,10,108,2,"Wednesday",7,"April",2004,"statement on introduced bills and joint resolutions","2004-04-07"
3029,8,108,2,"Thursday",4,"March",2004,"statements of introduced bills and joint resolutions","2004-03-04"
3030,12,108,1,"Thursday",9,"January",2003,"statements on introduced bills and joint resolutions","2003-01-09"
3031,13,108,1,"Tuesday",14,"January",2003,"statements on introduced bills and joint resolutions","2003-01-14"
3032,10,108,1,"Wednesday",15,"January",2003,"statements on introduced bills and joint resolutions","2003-01-15"
3033,10,108,1,"Thursday",16,"January",2003,"statements on introduced bills and joint resolutions","2003-01-16"
3034,5,108,1,"Friday",17,"January",2003,"statements on introduced bills and joint resolutions","2003-01-17"
3035,9,108,1,"Thursday",23,"January",2003,"statements on introduced bills and joint resolutions","2003-01-23"
3036,12,108,1,"Tuesday",28,"January",2003,"statements on introduced bills and joint resolutions","2003-01-28"
3037,10,108,1,"Wednesday",29,"January",2003,"statements on introduced bills and joint resolutions","2003-01-29"
3038,22,108,1,"Thursday",30,"January",2003,"statements on introduced bills and joint resolutions","2003-01-30"
3039,16,108,1,"Tuesday",4,"February",2003,"statements on introduced bills and joint resolutions","2003-02-04"
3040,23,108,1,"Wednesday",5,"February",2003,"statements on introduced bills and joint resolutions","2003-02-05"
3041,7,108,1,"Thursday",6,"February",2003,"statements on introduced bills and joint resolutions","2003-02-06"
3042,5,108,1,"Monday",10,"February",2003,"statements on introduced bills and joint resolutions","2003-02-10"
3043,17,108,1,"Tuesday",11,"February",2003,"statements on introduced bills and joint resolutions","2003-02-11"
3044,20,108,1,"Wednesday",12,"February",2003,"statements on introduced bills and joint resolutions","2003-02-12"
3045,23,108,1,"Thursday",13,"February",2003,"statements on introduced bills and joint resolutions","2003-02-13"
3046,7,108,1,"Friday",14,"February",2003,"statements on introduced bills and joint resolutions","2003-02-14"
3047,8,108,1,"Tuesday",25,"February",2003,"statements on introduced bills and joint resolutions","2003-02-25"
3048,9,108,1,"Wednesday",26,"February",2003,"statements on introduced bills and joint resolutions","2003-02-26"
3049,18,108,1,"Thursday",27,"February",2003,"statements on introduced bills and joint resolutions","2003-02-27"
3050,5,108,1,"Tuesday",4,"March",2003,"statements on introduced bills and joint resolutions","2003-03-04"
3051,21,108,1,"Wednesday",5,"March",2003,"statements on introduced bills and joint resolutions","2003-03-05"
3052,16,108,1,"Thursday",6,"March",2003,"statements on introduced bills and joint resolutions","2003-03-06"
3053,5,108,1,"Friday",7,"March",2003,"statements on introduced bills and joint resolutions","2003-03-07"
3054,17,108,1,"Tuesday",11,"March",2003,"statements on introduced bills and joint resolutions","2003-03-11"
3055,8,108,1,"Wednesday",12,"March",2003,"statements on introduced bills and joint resolutions","2003-03-12"
3056,13,108,1,"Thursday",13,"March",2003,"statements on introduced bills and joint resolutions","2003-03-13"
3057,5,108,1,"Monday",17,"March",2003,"statements on introduced bills and joint resolutions","2003-03-17"
3058,17,108,1,"Tuesday",18,"March",2003,"statements on introduced bills and joint resolutions","2003-03-18"
3059,11,108,1,"Wednesday",19,"March",2003,"statements on introduced bills and joint resolutions","2003-03-19"
3060,8,108,1,"Thursday",20,"March",2003,"statements on introduced bills and joint resolutions","2003-03-20"
3061,8,108,1,"Friday",21,"March",2003,"statements on introduced bills and joint resolutions","2003-03-21"
3062,5,108,1,"Tuesday",25,"March",2003,"statements on introduced bills and joint resolutions","2003-03-25"
3063,7,108,1,"Wednesday",26,"March",2003,"statements on introduced bills and joint resolutions","2003-03-26"
3064,14,108,1,"Thursday",27,"March",2003,"statements on introduced bills and joint resolutions","2003-03-27"
3065,11,108,1,"Tuesday",1,"April",2003,"statements on introduced bills and joint resolutions","2003-04-01"
3066,10,108,1,"Wednesday",2,"April",2003,"statements on introduced bills and joint resolutions","2003-04-02"
3067,11,108,1,"Thursday",3,"April",2003,"statements on introduced bills and joint resolutions","2003-04-03"
3068,5,108,1,"Monday",7,"April",2003,"statements on introduced bills and joint resolutions","2003-04-07"
3069,11,108,1,"Tuesday",8,"April",2003,"statements on introduced bills and joint resolutions","2003-04-08"
3070,17,108,1,"Wednesday",9,"April",2003,"statements on introduced bills and joint resolutions","2003-04-09"
3071,23,108,1,"Thursday",10,"April",2003,"statements on introduced bills and joint resolutions","2003-04-10"
3072,29,108,1,"Friday",11,"April",2003,"statements on introduced bills and joint resolutions","2003-04-11"
3073,12,108,1,"Tuesday",29,"April",2003,"statements on introduced bills and joint resolutions","2003-04-29"
3074,15,108,1,"Wednesday",30,"April",2003,"statements on introduced bills and joint resolutions","2003-04-30"
3075,16,108,1,"Thursday",1,"May",2003,"statements on introduced bills and joint resolutions","2003-05-01"
3076,6,108,1,"Monday",5,"May",2003,"statements on introduced bills and joint resolutions","2003-05-05"
3077,9,108,1,"Tuesday",6,"May",2003,"statements on introduced bills and joint resolutions","2003-05-06"
3078,8,108,1,"Wednesday",7,"May",2003,"statements on introduced bills and joint resolutions","2003-05-07"
3079,6,108,1,"Thursday",8,"May",2003,"statements on introduced bills and joint resolutions","2003-05-08"
3080,6,108,1,"Friday",9,"May",2003,"statements on introduced bills and joint resolutions","2003-05-09"
3081,5,108,1,"Tuesday",13,"May",2003,"statements on introduced bills and joint resolutions","2003-05-13"
3082,7,108,1,"Wednesday",14,"May",2003,"statements on introduced bills and joint resolutions","2003-05-14"
3083,7,108,1,"Thursday",15,"May",2003,"statements on introduced bills and joint resolutions","2003-05-15"
3084,6,108,1,"Monday",19,"May",2003,"statements on introduced bills and joint resolutions","2003-05-19"
3085,8,108,1,"Tuesday",20,"May",2003,"statements on introduced bills and joint resolutions","2003-05-20"
3086,10,108,1,"Wednesday",21,"May",2003,"statements on introduced bills and joint resolutions","2003-05-21"
3087,29,108,1,"Thursday",22,"May",2003,"statements on introduced bills and joint resolutions","2003-05-22"
3088,14,108,1,"Friday",23,"May",2003,"statements on introduced bills and joint resolutions","2003-05-23"
3089,9,108,1,"Tuesday",3,"June",2003,"statements on introduced bills and joint resolutions","2003-06-03"
3090,10,108,1,"Wednesday",4,"June",2003,"statements on introduced bills and joint resolutions","2003-06-04"
3091,14,108,1,"Thursday",5,"June",2003,"statements on introduced bills and joint resolutions","2003-06-05"
3092,8,108,1,"Wednesday",11,"June",2003,"statements on introduced bills and joint resolutions","2003-06-11"
3093,7,108,1,"Thursday",12,"June",2003,"statements on introduced bills and joint resolutions","2003-06-12"
3094,5,108,1,"Tuesday",17,"June",2003,"statements on introduced bills and joint resolutions","2003-06-17"
3095,6,108,1,"Wednesday",18,"June",2003,"statements on introduced bills and joint resolutions","2003-06-18"
3096,10,108,1,"Thursday",19,"June",2003,"statements on introduced bills and joint resolutions","2003-06-19"
3097,9,108,1,"Friday",20,"June",2003,"statements on introduced bills and joint resolutions","2003-06-20"
3098,5,108,1,"Monday",23,"June",2003,"statements on introduced bills and joint resolutions","2003-06-23"
3099,9,108,1,"Wednesday",25,"June",2003,"statements on introduced bills and joint resolutions","2003-06-25"
3100,5,108,1,"Thursday",10,"July",2003,"statements on introduced bills and joint resolutions","2003-07-10"
3101,5,108,1,"Monday",14,"July",2003,"statements on introduced bills and joint resolutions","2003-07-14"
3102,5,108,1,"Wednesday",16,"July",2003,"statements on introduced bills and joint resolutions","2003-07-16"
3103,5,108,1,"Thursday",17,"July",2003,"statements on introduced bills and joint resolutions","2003-07-17"
3104,9,108,1,"Tuesday",22,"July",2003,"statements on introduced bills and joint resolutions","2003-07-22"
3105,6,108,1,"Wednesday",23,"July",2003,"statements on introduced bills and joint resolutions","2003-07-23"
3106,8,108,1,"Friday",25,"July",2003,"statements on introduced bills and joint resolutions","2003-07-25"
3107,6,108,1,"Monday",28,"July",2003,"statements on introduced bills and joint resolutions","2003-07-28"
3108,11,108,1,"Tuesday",29,"July",2003,"statements on introduced bills and joint resolutions","2003-07-29"
3109,11,108,1,"Wednesday",30,"July",2003,"statements on introduced bills and joint resolutions","2003-07-30"
3110,31,108,1,"Thursday",31,"July",2003,"statements on introduced bills and joint resolutions","2003-07-31"
3111,15,108,1,"Friday",1,"August",2003,"statements on introduced bills and joint resolutions","2003-08-01"
3112,7,108,1,"Tuesday",9,"September",2003,"statements on introduced bills and joint resolutions","2003-09-09"
3113,7,108,1,"Wednesday",17,"September",2003,"statements on introduced bills and joint resolutions","2003-09-17"
3114,5,108,1,"Tuesday",23,"September",2003,"statements on introduced bills and joint resolutions","2003-09-23"
3115,5,108,1,"Wednesday",24,"September",2003,"statements on introduced bills and joint resolutions","2003-09-24"
3116,6,108,1,"Monday",29,"September",2003,"statements on introduced bills and joint resolutions","2003-09-29"
3117,7,108,1,"Tuesday",30,"September",2003,"statements on introduced bills and joint resolutions","2003-09-30"
3118,13,108,1,"Wednesday",1,"October",2003,"statements on introduced bills and joint resolutions","2003-10-01"
3119,8,108,1,"Thursday",2,"October",2003,"statements on introduced bills and joint resolutions","2003-10-02"
3120,8,108,1,"Friday",3,"October",2003,"statements on introduced bills and joint resolutions","2003-10-03"
3121,8,108,1,"Wednesday",15,"October",2003,"statements on introduced bills and joint resolutions","2003-10-15"
3122,8,108,1,"Thursday",16,"October",2003,"statements on introduced bills and joint resolutions","2003-10-16"
3123,9,108,1,"Thursday",23,"October",2003,"statements on introduced bills and joint resolutions","2003-10-23"
3124,7,108,1,"Tuesday",28,"October",2003,"statements on introduced bills and joint resolutions","2003-10-28"
3125,6,108,1,"Thursday",30,"October",2003,"statements on introduced bills and joint resolutions","2003-10-30"
3126,5,108,1,"Friday",31,"October",2003,"statements on introduced bills and joint resolutions","2003-10-31"
3127,8,108,1,"Wednesday",5,"November",2003,"statements on introduced bills and joint resolutions","2003-11-05"
3128,14,108,1,"Wednesday",12,"November",2003,"statements on introduced bills and joint resolutions","2003-11-12"
3129,6,108,1,"Tuesday",18,"November",2003,"statements on introduced bills and joint resolutions","2003-11-18"
3130,8,108,1,"Thursday",20,"November",2003,"statements on introduced bills and joint resolutions","2003-11-20"
3131,12,108,1,"Friday",21,"November",2003,"statements on introduced bills and joint resolutions","2003-11-21"
3132,5,108,1,"Monday",24,"November",2003,"statements on introduced bills and joint resolutions","2003-11-24"
3133,19,108,1,"Tuesday",25,"November",2003,"statements on introduced bills and joint resolutions","2003-11-25"
3134,8,108,1,"Tuesday",9,"December",2003,"statements on introduced bills and joint resolutions","2003-12-09"
3135,5,108,2,"Wednesday",21,"January",2004,"statements on introduced bills and joint resolutions","2004-01-21"
3136,5,108,2,"Monday",2,"February",2004,"statements on introduced bills and joint resolutions","2004-02-02"
3137,15,108,2,"Thursday",12,"February",2004,"statements on introduced bills and joint resolutions","2004-02-12"
3138,6,108,2,"Tuesday",24,"February",2004,"statements on introduced bills and joint resolutions","2004-02-24"
